state,county,geoid,total votes,party,votes,percentage
IA,MONTGOMERY,G1901370,6041,Democratic,1559,25.806985598410858
IA,MONTGOMERY,G1901370,6041,Republican,4392,72.70319483529218
IA,MONTGOMERY,G1901370,6041,Other,91,1.5063731170336037
IA,MUSCATINE,G1901390,13642,Democratic,4911,35.99912036358305
IA,MUSCATINE,G1901390,13642,Republican,8431,61.80178859404779
IA,MUSCATINE,G1901390,13642,Other,286,2.09646679372526
IA,O BRIEN,G1901410,7491,Democratic,2225,29.70230943799226
IA,O BRIEN,G1901410,7491,Republican,5161,68.89600854358564
IA,O BRIEN,G1901410,7491,Other,105,1.4016820184221064
IA,OSCEOLA,G1901430,3616,Democratic,1316,36.39380530973451
IA,OSCEOLA,G1901430,3616,Republican,2264,62.61061946902655
IA,OSCEOLA,G1901430,3616,Other,36,0.995575221238938
IA,PAGE,G1901450,8112,Democratic,1793,22.103057199211047
IA,PAGE,G1901450,8112,Republican,6198,76.40532544378699
IA,PAGE,G1901450,8112,Other,122,1.5039447731755424
IA,PALO ALTO,G1901470,6066,Democratic,2845,46.90075832509067
IA,PALO ALTO,G1901470,6066,Republican,3142,51.796900758325094
IA,PALO ALTO,G1901470,6066,Other,79,1.3023409165842401
IA,PLYMOUTH,G1901490,10466,Democratic,4029,38.496082553028856
IA,PLYMOUTH,G1901490,10466,Republican,6342,60.5962163195108
IA,PLYMOUTH,G1901490,10466,Other,94,0.8981463787502388
IA,POCAHONTAS,G1901510,5487,Democratic,2239,40.805540368142886
IA,POCAHONTAS,G1901510,5487,Republican,3139,57.207946054310185
IA,POCAHONTAS,G1901510,5487,Other,110,2.0047384727537816
IA,POLK,G1901530,132659,Democratic,59166,44.60006482786694
IA,POLK,G1901530,132659,Republican,70309,52.99979647065032
IA,POLK,G1901530,132659,Other,3184,2.400138701482749
IA,POTTAWATTAMIE,G1901550,28450,Democratic,8080,28.400702987697716
IA,POTTAWATTAMIE,G1901550,28450,Republican,19716,69.30052724077329
IA,POTTAWATTAMIE,G1901550,28450,Other,654,2.298769771528998
IA,POWESHIEK,G1901570,8648,Democratic,3719,43.004162812210915
IA,POWESHIEK,G1901570,8648,Republican,4782,55.29602220166513
IA,POWESHIEK,G1901570,8648,Other,147,1.6998149861239593
IA,RINGGOLD,G1901590,3303,Democratic,1004,30.396609143203147
IA,RINGGOLD,G1901590,3303,Republican,2263,68.51347260066606
IA,RINGGOLD,G1901590,3303,Other,36,1.08991825613079
IA,SAC,G1901610,6541,Democratic,2453,37.501911022779396
IA,SAC,G1901610,6541,Republican,4016,61.39733985629109
IA,SAC,G1901610,6541,Other,72,1.1007491209295215
IA,SCOTT,G1901630,59455,Democratic,23782,40.0
IA,SCOTT,G1901630,59455,Republican,34127,57.3997140694643
IA,SCOTT,G1901630,59455,Other,1486,2.499369270877134
IA,SHELBY,G1901650,6439,Democratic,2260,35.09861779779469
IA,SHELBY,G1901650,6439,Republican,4050,62.89796552259668
IA,SHELBY,G1901650,6439,Other,129,2.003416679608635
IA,SIOUX,G1901670,13697,Democratic,2863,20.90238738409871
IA,SIOUX,G1901670,13697,Republican,10725,78.30181791633204
IA,SIOUX,G1901670,13697,Other,110,0.8030955683726363
IA,STORY,G1901690,31025,Democratic,13961,44.99919419822724
IA,STORY,G1901690,31025,Republican,16629,53.59871071716358
IA,STORY,G1901690,31025,Other,434,1.3988718775181306
IA,TAMA,G1901710,8880,Democratic,3694,41.5990990990991
IA,TAMA,G1901710,8880,Republican,5062,57.0045045045045
IA,TAMA,G1901710,8880,Other,133,1.4977477477477477
IA,TAYLOR,G1901730,4336,Democratic,1249,28.805350553505537
IA,TAYLOR,G1901730,4336,Republican,3044,70.20295202952029
IA,TAYLOR,G1901730,4336,Other,48,1.107011070110701
IA,UNION,G1901750,5977,Democratic,2110,35.30199096536724
IA,UNION,G1901750,5977,Republican,3736,62.506274050527026
IA,UNION,G1901750,5977,Other,131,2.1917349841057385
IA,VAN BUREN,G1901770,3596,Democratic,1269,35.28921023359288
IA,VAN BUREN,G1901770,3596,Republican,2273,63.209121245828705
IA,VAN BUREN,G1901770,3596,Other,58,1.6129032258064515
IA,WAPELLO,G1901790,18171,Democratic,8340,45.89730889879478
IA,WAPELLO,G1901790,18171,Republican,9304,51.20246546695284
IA,WAPELLO,G1901790,18171,Other,527,2.9002256342523802
IA,WARREN,G1901810,12804,Democratic,5147,40.198375507653864
IA,WARREN,G1901810,12804,Republican,7337,57.302405498281786
IA,WARREN,G1901810,12804,Other,333,2.600749765698219
IA,WASHINGTON,G1901830,8089,Democratic,2783,34.40474718753863
IA,WASHINGTON,G1901830,8089,Republican,5185,64.09939423909012
IA,WASHINGTON,G1901830,8089,Other,121,1.4958585733712448
IA,WAYNE,G1901850,4324,Democratic,1574,36.401480111008325
IA,WAYNE,G1901850,4324,Republican,2681,62.00277520814061
IA,WAYNE,G1901850,4324,Other,69,1.5957446808510638
IA,WEBSTER,G1901870,19893,Democratic,8355,41.999698386367065
IA,WEBSTER,G1901870,19893,Republican,11140,55.999597848489415
IA,WEBSTER,G1901870,19893,Other,398,2.000703765143518
IA,WINNEBAGO,G1901890,6669,Democratic,2321,34.802819013345335
IA,WINNEBAGO,G1901890,6669,Republican,4302,64.50742240215924
IA,WINNEBAGO,G1901890,6669,Other,47,0.7047533363322837
IA,WINNESHIEK,G1901910,10452,Democratic,4400,42.09720627631076
IA,WINNESHIEK,G1901910,10452,Republican,5874,56.19977037887486
IA,WINNESHIEK,G1901910,10452,Other,178,1.7030233448143897
IA,WOODBURY,G1901930,41430,Democratic,16986,40.99927588703838
IA,WOODBURY,G1901930,41430,Republican,23739,57.29905865314989
IA,WOODBURY,G1901930,41430,Other,704,1.699251749939657
IA,WORTH,G1901950,4636,Democratic,2035,43.89559965487489
IA,WORTH,G1901950,4636,Republican,2564,55.30629853321829
IA,WORTH,G1901950,4636,Other,37,0.7981018119068163
IA,WRIGHT,G1901970,7162,Democratic,2779,38.802010611561016
IA,WRIGHT,G1901970,7162,Republican,4276,59.70399329796147
IA,WRIGHT,G1901970,7162,Other,107,1.4939960904775202
KS,ALLEN,G2000010,5669,Democratic,1610,28.40007055918151
KS,ALLEN,G2000010,5669,Republican,3940,69.50079379079203
KS,ALLEN,G2000010,5669,Other,119,2.0991356500264597
KS,ANDERSON,G2000030,3836,Democratic,1036,27.00729927007299
KS,ANDERSON,G2000030,3836,Republican,2720,70.90719499478624
KS,ANDERSON,G2000030,3836,Other,84,2.18978102189781
KS,ATCHISON,G2000050,8066,Democratic,2404,29.804116042648154
KS,ATCHISON,G2000050,8066,Republican,5469,67.80312422514257
KS,ATCHISON,G2000050,8066,Other,194,2.4051574510290106
KS,BARBER,G2000070,3108,Democratic,727,23.391248391248393
KS,BARBER,G2000070,3108,Republican,2309,74.29214929214929
KS,BARBER,G2000070,3108,Other,71,2.2844272844272844
KS,BARTON,G2000090,12312,Democratic,3484,28.297595841455493
KS,BARTON,G2000090,12312,Republican,8483,68.90025990903183
KS,BARTON,G2000090,12312,Other,357,2.8996101364522415
KS,BOURBON,G2000110,6814,Democratic,1915,28.103903727619606
KS,BOURBON,G2000110,6814,Republican,4777,70.10566480774875
KS,BOURBON,G2000110,6814,Other,123,1.8051071323745231
KS,BROWN,G2000130,5466,Democratic,1039,19.008415660446396
KS,BROWN,G2000130,5466,Republican,4313,78.90596414196852
KS,BROWN,G2000130,5466,Other,115,2.1039151115989756
KS,BUTLER,G2000150,16389,Democratic,4671,28.500823723228997
KS,BUTLER,G2000150,16389,Republican,11046,67.39886509244005
KS,BUTLER,G2000150,16389,Other,672,4.100311184330954
KS,CHASE,G2000170,1557,Democratic,315,20.23121387283237
KS,CHASE,G2000170,1557,Republican,1183,75.97944765574823
KS,CHASE,G2000170,1557,Other,58,3.7251123956326264
KS,CHAUTAUQUA,G2000190,1982,Democratic,379,19.122098890010093
KS,CHAUTAUQUA,G2000190,1982,Republican,1546,78.00201816347125
KS,CHAUTAUQUA,G2000190,1982,Other,57,2.875882946518668
KS,CHEROKEE/MCGHEE,G2000210,8980,Democratic,2802,31.202672605790642
KS,CHEROKEE/MCGHEE,G2000210,8980,Republican,6017,67.00445434298442
KS,CHEROKEE/MCGHEE,G2000210,8980,Other,153,1.7037861915367485
KS,CHEYENNE,G2000230,1907,Democratic,399,20.922915574200314
KS,CHEYENNE,G2000230,1907,Republican,1440,75.51127425275301
KS,CHEYENNE,G2000230,1907,Other,69,3.6182485579444155
KS,CLARK,G2000250,1502,Democratic,311,20.70572569906791
KS,CLARK,G2000250,1502,Republican,1142,76.03195739014647
KS,CLARK,G2000250,1502,Other,50,3.3288948069241013
KS,CLAY,G2000270,4542,Democratic,886,19.50682518714223
KS,CLAY,G2000270,4542,Republican,3561,78.40158520475562
KS,CLAY,G2000270,4542,Other,91,2.0035226772346983
KS,CLOUD,G2000290,5773,Democratic,1807,31.300883422830417
KS,CLOUD,G2000290,5773,Republican,3833,66.3952884115711
KS,CLOUD,G2000290,5773,Other,133,2.3038281655984756
KS,COFFEY,G2000310,3523,Democratic,782,22.19699120068124
KS,COFFEY,G2000310,3523,Republican,2667,75.70252625603179
KS,COFFEY,G2000310,3523,Other,74,2.1004825432869714
KS,COMANCHE,G2000330,1363,Democratic,281,20.616287600880412
KS,COMANCHE,G2000330,1363,Republican,1052,77.18268525311812
KS,COMANCHE,G2000330,1363,Other,30,2.201027146001467
KS,COWLEY,G2000350,14653,Democratic,3590,24.500102368115744
KS,COWLEY,G2000350,14653,Republican,10330,70.4975090425169
KS,COWLEY,G2000350,14653,Other,733,5.002388589367365
KS,CRAWFORD,G2000370,16637,Democratic,6688,40.19955520827072
KS,CRAWFORD,G2000370,16637,Republican,9649,57.99723507843962
KS,CRAWFORD,G2000370,16637,Other,299,1.7971990142453567
KS,DECATUR,G2000390,2431,Democratic,615,25.298231180584125
KS,DECATUR,G2000390,2431,Republican,1707,70.21801727684081
KS,DECATUR,G2000390,2431,Other,107,4.401480872069107
KS,DICKINSON,G2000410,8647,Democratic,1954,22.59743263559616
KS,DICKINSON,G2000410,8647,Republican,6511,75.29779114143633
KS,DICKINSON,G2000410,8647,Other,173,2.000693882271308
KS,DONIPHAN,G2000430,3643,Democratic,689,18.912983804556685
KS,DONIPHAN,G2000430,3643,Republican,2856,78.39692561076036
KS,DONIPHAN,G2000430,3643,Other,98,2.6900905846829537
KS,DOUGLAS,G2000450,27527,Democratic,11644,42.30028699095433
KS,DOUGLAS,G2000450,27527,Republican,15305,55.599956406437315
KS,DOUGLAS,G2000450,27527,Other,578,2.0997566026083483
KS,EDWARDS,G2000470,2377,Democratic,756,31.804795961295753
KS,EDWARDS,G2000470,2377,Republican,1533,64.49305847707194
KS,EDWARDS,G2000470,2377,Other,86,3.6180058897770295
KS,ELK,G2000490,2002,Democratic,428,21.37862137862138
KS,ELK,G2000490,2002,Republican,1522,76.02397602397602
KS,ELK,G2000490,2002,Other,52,2.5974025974025974
KS,ELLIS,G2000510,9813,Democratic,4112,41.90359726892897
KS,ELLIS,G2000510,9813,Republican,5466,55.701620299602574
KS,ELLIS,G2000510,9813,Other,236,2.404972995006624
KS,ELLSWORTH,G2000530,3201,Democratic,1028,32.11496407372696
KS,ELLSWORTH,G2000530,3201,Republican,2087,65.19837550765386
KS,ELLSWORTH,G2000530,3201,Other,86,2.6866604186191814
KS,FINNEY,G2000550,6602,Democratic,2060,31.20266585883066
KS,FINNEY,G2000550,6602,Republican,4338,65.70736140563466
KS,FINNEY,G2000550,6602,Other,205,3.1051196607088762
KS,FORD,G2000570,9285,Democratic,2804,30.19924609585353
KS,FORD,G2000570,9285,Republican,6230,67.09746903607969
KS,FORD,G2000570,9285,Other,251,2.703284868066774
KS,FRANKLIN,G2000590,8267,Democratic,2058,24.89415749364945
KS,FRANKLIN,G2000590,8267,Republican,6010,72.69868150477802
KS,FRANKLIN,G2000590,8267,Other,198,2.3950647151324542
KS,GEARY,G2000610,6140,Democratic,1707,27.80130293159609
KS,GEARY,G2000610,6140,Republican,4298,70.0
KS,GEARY,G2000610,6140,Other,135,2.198697068403909
KS,GOVE,G2000630,1755,Democratic,467,26.609686609686612
KS,GOVE,G2000630,1755,Republican,1227,69.91452991452991
KS,GOVE,G2000630,1755,Other,63,3.5897435897435894
KS,GRAHAM,G2000650,1964,Democratic,487,24.79633401221996
KS,GRAHAM,G2000650,1964,Republican,1440,73.31975560081466
KS,GRAHAM,G2000650,1964,Other,35,1.7820773930753562
KS,GRANT,G2000670,2007,Democratic,476,23.71699053313403
KS,GRANT,G2000670,2007,Republican,1469,73.19382162431491
KS,GRANT,G2000670,2007,Other,62,3.089187842551071
KS,GRAY,G2000690,1786,Democratic,511,28.611422172452407
KS,GRAY,G2000690,1786,Republican,1234,69.09294512877939
KS,GRAY,G2000690,1786,Other,39,2.1836506159014557
KS,GREELEY,G2000710,933,Democratic,212,22.722400857449088
KS,GREELEY,G2000710,933,Republican,639,68.48874598070739
KS,GREELEY,G2000710,933,Other,82,8.788853161843516
KS,GREENWOOD,G2000730,4238,Democratic,949,22.392638036809817
KS,GREENWOOD,G2000730,4238,Republican,3157,74.49268522888156
KS,GREENWOOD,G2000730,4238,Other,131,3.0910806984426618
KS,HAMILTON,G2000750,1399,Democratic,395,28.23445318084346
KS,HAMILTON,G2000750,1399,Republican,942,67.33380986418871
KS,HAMILTON,G2000750,1399,Other,64,4.5746962115797
KS,HARPER,G2000770,3471,Democratic,729,21.00259291270527
KS,HARPER,G2000770,3471,Republican,2628,75.71305099394988
KS,HARPER,G2000770,3471,Other,115,3.313166234514549
KS,HARVEY,G2000790,12327,Democratic,3550,28.798572239798816
KS,HARVEY,G2000790,12327,Republican,8284,67.20207674211082
KS,HARVEY,G2000790,12327,Other,481,3.9020037316459804
KS,HASKELL,G2000810,1448,Democratic,384,26.519337016574585
KS,HASKELL,G2000810,1448,Republican,1035,71.47790055248619
KS,HASKELL,G2000810,1448,Other,29,2.0027624309392267
KS,HODGEMAN,G2000830,1247,Democratic,330,26.4635124298316
KS,HODGEMAN,G2000830,1247,Republican,853,68.40417000801925
KS,HODGEMAN,G2000830,1247,Other,64,5.132317562149158
KS,JACKSON,G2000850,4672,Democratic,1191,25.492294520547947
KS,JACKSON,G2000850,4672,Republican,3364,72.00342465753424
KS,JACKSON,G2000850,4672,Other,117,2.504280821917808
KS,JEFFERSON,G2000870,5061,Democratic,1235,24.402292037146808
KS,JEFFERSON,G2000870,5061,Republican,3679,72.69314364750049
KS,JEFFERSON,G2000870,5061,Other,147,2.904564315352697
KS,JEWELL,G2000890,3028,Democratic,715,23.612945838837515
KS,JEWELL,G2000890,3028,Republican,2241,74.00924702774108
KS,JEWELL,G2000890,3028,Other,70,2.3117569352708056
KS,JOHNSON,G2000910,102727,Democratic,24346,23.699708937280363
KS,JOHNSON,G2000910,102727,Republican,76121,74.10028522199616
KS,JOHNSON,G2000910,102727,Other,2260,2.2000058407234713
KS,KEARNY,G2000930,1236,Democratic,325,26.294498381877023
KS,KEARNY,G2000930,1236,Republican,876,70.87378640776699
KS,KEARNY,G2000930,1236,Other,35,2.8317152103559873
KS,KINGMAN,G2000950,4000,Democratic,1108,27.700000000000003
KS,KINGMAN,G2000950,4000,Republican,2756,68.89999999999999
KS,KINGMAN,G2000950,4000,Other,136,3.4000000000000004
KS,KIOWA,G2000970,2042,Democratic,406,19.882468168462292
KS,KIOWA,G2000970,2042,Republican,1558,76.29774730656219
KS,KIOWA,G2000970,2042,Other,78,3.819784524975514
KS,LABETTE,G2000990,9881,Democratic,3211,32.49671085922478
KS,LABETTE,G2000990,9881,Republican,6403,64.8011334885133
KS,LABETTE,G2000990,9881,Other,277,2.8033599838073067
KS,LANE,G2001010,1288,Democratic,294,22.82608695652174
KS,LANE,G2001010,1288,Republican,943,73.21428571428571
KS,LANE,G2001010,1288,Other,52,4.037267080745342
KS,LEAVENWORTH,G2001030,15897,Democratic,4721,29.697427187519658
KS,LEAVENWORTH,G2001030,15897,Republican,10762,67.69830785682834
KS,LEAVENWORTH,G2001030,15897,Other,413,2.5979744605900486
KS,LINCOLN,G2001050,2182,Democratic,476,21.814848762603116
KS,LINCOLN,G2001050,2182,Republican,1650,75.61869844179651
KS,LINCOLN,G2001050,2182,Other,57,2.612282309807516
KS,LINN,G2001070,3532,Democratic,876,24.80181200453001
KS,LINN,G2001070,3532,Republican,2592,73.38618346545867
KS,LINN,G2001070,3532,Other,64,1.8120045300113252
KS,LOGAN,G2001090,1663,Democratic,427,25.676488274203248
KS,LOGAN,G2001090,1663,Republican,1164,69.99398677089597
KS,LOGAN,G2001090,1663,Other,72,4.329524954900782
KS,LYON,G2001110,13143,Democratic,3719,28.296431560526514
KS,LYON,G2001110,13143,Republican,9161,69.70250323366051
KS,LYON,G2001110,13143,Other,263,2.0010652058129805
KS,MCPHERSON,G2001130,10569,Democratic,2854,27.00350080423881
KS,MCPHERSON,G2001130,10569,Republican,7462,70.60270602706026
KS,MCPHERSON,G2001130,10569,Other,254,2.403254801778787
KS,MARION,G2001150,6059,Democratic,1478,24.39346426803103
KS,MARION,G2001150,6059,Republican,4375,72.20663475821092
KS,MARION,G2001150,6059,Other,206,3.399900973758046
KS,MARSHALL,G2001170,6098,Democratic,1823,29.895047556575925
KS,MARSHALL,G2001170,6098,Republican,4128,67.69432600852738
KS,MARSHALL,G2001170,6098,Other,146,2.394227615611676
KS,MEADE,G2001190,2296,Democratic,526,22.909407665505228
KS,MEADE,G2001190,2296,Republican,1713,74.60801393728222
KS,MEADE,G2001190,2296,Other,57,2.4825783972125435
KS,MIAMI/LYKINS,G2001210,7581,Democratic,2138,28.20208415776283
KS,MIAMI/LYKINS,G2001210,7581,Republican,5231,69.00145099591083
KS,MIAMI/LYKINS,G2001210,7581,Other,205,2.7041287429099063
KS,MITCHELL,G2001230,3953,Democratic,1032,26.10675436377435
KS,MITCHELL,G2001230,3953,Republican,2830,71.59119655957501
KS,MITCHELL,G2001230,3953,Other,95,2.4032380470528714
KS,MONTGOMERY,G2001250,15907,Democratic,3690,23.197334506820898
KS,MONTGOMERY,G2001250,15907,Republican,11723,73.69711447790282
KS,MONTGOMERY,G2001250,15907,Other,509,3.1998491230275974
KS,MORRIS,G2001270,3246,Democratic,704,21.68823166974738
KS,MORRIS,G2001270,3246,Republican,2470,76.09365372766483
KS,MORRIS,G2001270,3246,Other,71,2.1873074553296368
KS,MORTON,G2001290,1603,Democratic,362,22.582657517155333
KS,MORTON,G2001290,1603,Republican,1165,72.67623206487835
KS,MORTON,G2001290,1603,Other,75,4.678727386150967
KS,NEMAHA,G2001310,5342,Democratic,1779,33.30213403219768
KS,NEMAHA,G2001310,5342,Republican,3424,64.09584425308873
KS,NEMAHA,G2001310,5342,Other,144,2.695619618120554
KS,NEOSHO/DORN,G2001330,7738,Democratic,2561,33.09640734039804
KS,NEOSHO/DORN,G2001330,7738,Republican,5037,65.09433962264151
KS,NEOSHO/DORN,G2001330,7738,Other,147,1.8997156888084776
KS,NESS,G2001350,2251,Democratic,653,29.009329187027987
KS,NESS,G2001350,2251,Republican,1540,68.41403820524211
KS,NESS,G2001350,2251,Other,61,2.7099067081297203
KS,NORTON,G2001370,3546,Democratic,777,21.912013536379018
KS,NORTON,G2001370,3546,Republican,2688,75.80372250423012
KS,NORTON,G2001370,3546,Other,82,2.3124647490129724
KS,OSAGE,G2001390,5728,Democratic,1524,26.606145251396647
KS,OSAGE,G2001390,5728,Republican,4073,71.10684357541899
KS,OSAGE,G2001390,5728,Other,132,2.304469273743017
KS,OSBORNE,G2001410,2972,Democratic,725,24.39434724091521
KS,OSBORNE,G2001410,2972,Republican,2181,73.38492597577388
KS,OSBORNE,G2001410,2972,Other,65,2.187079407806191
KS,OTTAWA,G2001430,2831,Democratic,705,24.902861179795124
KS,OTTAWA,G2001430,2831,Republican,2064,72.90709996467679
KS,OTTAWA,G2001430,2831,Other,62,2.190038855528082
KS,PAWNEE,G2001450,3600,Democratic,1109,30.805555555555557
KS,PAWNEE,G2001450,3600,Republican,2369,65.80555555555556
KS,PAWNEE,G2001450,3600,Other,119,3.3055555555555554
KS,PHILLIPS,G2001470,3833,Democratic,828,21.601878424210803
KS,PHILLIPS,G2001470,3833,Republican,2921,76.2066266631881
KS,PHILLIPS,G2001470,3833,Other,88,2.295851813201148
KS,POTTAWATOMIE,G2001490,5369,Democratic,1299,24.19444961817843
KS,POTTAWATOMIE,G2001490,5369,Republican,3946,73.49599552989383
KS,POTTAWATOMIE,G2001490,5369,Other,123,2.2909294095734776
KS,PRATT,G2001510,4569,Democratic,1215,26.59225213394616
KS,PRATT,G2001510,4569,Republican,3253,71.19719851170935
KS,PRATT,G2001510,4569,Other,101,2.2105493543444954
KS,RAWLINS,G2001530,2204,Democratic,560,25.40834845735027
KS,RAWLINS,G2001530,2204,Republican,1554,70.508166969147
KS,RAWLINS,G2001530,2204,Other,90,4.083484573502722
KS,RENO,G2001550,24628,Democratic,8176,33.19798603215852
KS,RENO,G2001550,24628,Republican,15713,63.80136430079584
KS,RENO,G2001550,24628,Other,739,3.0006496670456393
KS,REPUBLIC,G2001570,4068,Democratic,1058,26.007866273353
KS,REPUBLIC,G2001570,4068,Republican,2921,71.80432645034415
KS,REPUBLIC,G2001570,4068,Other,89,2.1878072763028515
KS,RICE,G2001590,5803,Democratic,1822,31.397552989832846
KS,RICE,G2001590,5803,Republican,3842,66.20713424090987
KS,RICE,G2001590,5803,Other,133,2.2919179734620023
KS,RILEY,G2001610,16809,Democratic,5328,31.697305015170446
KS,RILEY,G2001610,16809,Republican,11128,66.20262954369683
KS,RILEY,G2001610,16809,Other,353,2.1000654411327266
KS,ROOKS,G2001630,3425,Democratic,904,26.394160583941606
KS,ROOKS,G2001630,3425,Republican,2456,71.7080291970803
KS,ROOKS,G2001630,3425,Other,65,1.897810218978102
KS,RUSH,G2001650,2512,Democratic,806,32.0859872611465
KS,RUSH,G2001650,2512,Republican,1638,65.20700636942675
KS,RUSH,G2001650,2512,Other,68,2.7070063694267517
KS,RUSSELL,G2001670,4292,Democratic,1013,23.602050326188255
KS,RUSSELL,G2001670,4292,Republican,3167,73.78844361602982
KS,RUSSELL,G2001670,4292,Other,112,2.60950605778192
KS,SALINE,G2001690,18319,Democratic,5404,29.49942682460833
KS,SALINE,G2001690,18319,Republican,12585,68.69916480157214
KS,SALINE,G2001690,18319,Other,330,1.8014083738195317
KS,SCOTT,G2001710,2082,Democratic,450,21.613832853025936
KS,SCOTT,G2001710,2082,Republican,1547,74.30355427473583
KS,SCOTT,G2001710,2082,Other,85,4.082612872238232
KS,SEDGWICK,G2001730,127701,Democratic,39204,30.699837902600606
KS,SEDGWICK,G2001730,127701,Republican,83900,65.70034690409628
KS,SEDGWICK,G2001730,127701,Other,4470,3.5003641318392185
KS,SEWARD,G2001750,5003,Democratic,991,19.808115130921447
KS,SEWARD,G2001750,5003,Republican,3867,77.29362382570459
KS,SEWARD,G2001750,5003,Other,150,2.9982010793523886
KS,SHAWNEE,G2001770,65506,Democratic,20372,31.099441272555183
KS,SHAWNEE,G2001770,65506,Republican,43758,66.79998778737826
KS,SHAWNEE,G2001770,65506,Other,1376,2.1005709400665586
KS,SHERIDAN,G2001790,1761,Democratic,551,31.28904031800114
KS,SHERIDAN,G2001790,1761,Republican,1134,64.39522998296422
KS,SHERIDAN,G2001790,1761,Other,76,4.315729699034639
KS,SHERMAN,G2001810,3182,Democratic,786,24.70144563167819
KS,SHERMAN,G2001810,3182,Republican,2224,69.89314896291641
KS,SHERMAN,G2001810,3182,Other,172,5.405405405405405
KS,SMITH,G2001830,3501,Democratic,819,23.39331619537275
KS,SMITH,G2001830,3501,Republican,2601,74.293059125964
KS,SMITH,G2001830,3501,Other,84,2.3993144815766922
KS,STAFFORD,G2001850,3127,Democratic,844,26.990725935401343
KS,STAFFORD,G2001850,3127,Republican,2201,70.38695235049568
KS,STAFFORD,G2001850,3127,Other,84,2.6862807803006077
KS,STANTON,G2001870,1054,Democratic,259,24.573055028463
KS,STANTON,G2001870,1054,Republican,754,71.5370018975332
KS,STANTON,G2001870,1054,Other,41,3.8899430740037952
KS,STEVENS,G2001890,1869,Democratic,407,21.776350989834135
KS,STEVENS,G2001890,1869,Republican,1392,74.47833065810595
KS,STEVENS,G2001890,1869,Other,69,3.6918138041733553
KS,SUMNER,G2001910,10195,Democratic,2681,26.297204512015693
KS,SUMNER,G2001910,10195,Republican,6943,68.10201078960276
KS,SUMNER,G2001910,10195,Other,571,5.60078469838156
KS,THOMAS,G2001930,3396,Democratic,944,27.79740871613663
KS,THOMAS,G2001930,3396,Republican,2299,67.69729093050648
KS,THOMAS,G2001930,3396,Other,153,4.5053003533568905
KS,TREGO,G2001950,2046,Democratic,622,30.40078201368524
KS,TREGO,G2001950,2046,Republican,1369,66.911045943304
KS,TREGO,G2001950,2046,Other,55,2.6881720430107525
KS,WABAUNSEE,G2001970,3203,Democratic,663,20.699344364658135
KS,WABAUNSEE,G2001970,3203,Republican,2460,76.80299719013425
KS,WABAUNSEE,G2001970,3203,Other,80,2.497658445207618
KS,WALLACE,G2001990,1008,Democratic,214,21.23015873015873
KS,WALLACE,G2001990,1008,Republican,722,71.62698412698413
KS,WALLACE,G2001990,1008,Other,72,7.142857142857142
KS,WASHINGTON,G2002010,4394,Democratic,997,22.690031861629496
KS,WASHINGTON,G2002010,4394,Republican,3300,75.10241238051889
KS,WASHINGTON,G2002010,4394,Other,97,2.207555757851616
KS,WICHITA,G2002030,1136,Democratic,289,25.440140845070424
KS,WICHITA,G2002030,1136,Republican,794,69.8943661971831
KS,WICHITA,G2002030,1136,Other,55,4.841549295774648
KS,WILSON,G2002050,4770,Democratic,1045,21.90775681341719
KS,WILSON,G2002050,4770,Republican,3568,74.80083857442348
KS,WILSON,G2002050,4770,Other,157,3.2914046121593294
KS,WOODSON,G2002070,2193,Democratic,550,25.079799361605108
KS,WOODSON,G2002070,2193,Republican,1592,72.59461924304605
KS,WOODSON,G2002070,2193,Other,50,2.279981760145919
KS,WYANDOTTE,G2002090,64816,Democratic,28195,43.500061713157244
KS,WYANDOTTE,G2002090,64816,Republican,34158,52.6999506294742
KS,WYANDOTTE,G2002090,64816,Other,2463,3.799987657368551
MN,AITKIN,G2700010,6032,Democratic,2684,44.49602122015915
MN,AITKIN,G2700010,6032,Republican,3239,53.69694960212201
MN,AITKIN,G2700010,6032,Other,103,1.7075596816976129
MN,ANOKA,G2700030,59360,Democratic,28018,47.20013477088949
MN,ANOKA,G2700030,59360,Republican,29561,49.799528301886795
MN,ANOKA,G2700030,59360,Other,1781,3.0003369272237195
MN,BECKER,G2700050,10884,Democratic,4691,43.09996324880559
MN,BECKER,G2700050,10884,Republican,6030,55.40242557883131
MN,BECKER,G2700050,10884,Other,152,1.396545387725101
MN,BELTRAMI,G2700070,11393,Democratic,5195,45.59817431756342
MN,BELTRAMI,G2700070,11393,Republican,5947,52.19871851136663
MN,BELTRAMI,G2700070,11393,Other,251,2.2031071710699552
MN,BENTON,G2700090,9426,Democratic,4279,45.395713982601315
MN,BENTON,G2700090,9426,Republican,4656,49.39528962444303
MN,BENTON,G2700090,9426,Other,490,5.198387438998515
MN,BIG STONE,G2700110,4017,Democratic,2185,54.39382623848643
MN,BIG STONE,G2700110,4017,Republican,1747,43.49016679113766
MN,BIG STONE,G2700110,4017,Other,84,2.0911127707244215
MN,BLUE EARTH,G2700130,23662,Democratic,10648,45.0004226185445
MN,BLUE EARTH,G2700130,23662,Republican,12706,53.697912264390155
MN,BLUE EARTH,G2700130,23662,Other,331,1.3988673823007354
MN,BROWN,G2700150,12729,Democratic,4353,34.19750176761725
MN,BROWN,G2700150,12729,Republican,7790,61.19883730065205
MN,BROWN,G2700150,12729,Other,586,4.603660931730694
